,_id,price,bedrooms,bathrooms,latitude,longitude,property_type,lease,image_url
101,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_02_0002.jpeg
102,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_03_0002.jpeg
103,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_04_0002.jpeg
104,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_05_0002.jpeg
105,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_06_0002.jpeg
106,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_07_0002.jpeg
107,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_08_0002.jpeg
108,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_09_0002.jpeg
109,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_10_0002.jpeg
110,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_11_0002.jpeg
111,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_12_0002.jpeg
112,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_13_0002.jpeg
113,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_14_0002.jpeg
114,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_15_0002.jpeg
115,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_16_0002.jpeg
116,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_17_0002.jpeg
117,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_00_0000.jpeg
118,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_01_0000.jpeg
119,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_05_0000.jpeg
120,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_02_0000.jpeg
121,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_03_0000.jpeg
122,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_04_0000.jpeg
123,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_06_0000.jpeg
124,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_07_0000.jpeg
125,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_08_0000.jpeg
126,128360135,9000000,6.0,7.0,51.480419,-0.170379,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/184k/183887/128360135/183887_LOH220010_IMG_09_0000.jpeg
127,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_00_0002.jpeg
128,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_04_0002.jpeg
129,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_06_0002.jpeg
130,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_10_0002.jpeg
131,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_11_0002.jpeg
132,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_12_0003.jpeg
133,125373278,8500000,4.0,3.0,51.481675,-0.144907,Penthouse,,https://media.rightmove.co.uk/83k/82091/125373278/82091_CS_322_IMG_13_0003.jpeg
134,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_00_0000.jpeg
135,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_01_0000.jpeg
136,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_02_0000.jpeg
137,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_03_0000.jpeg
138,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_04_0000.jpeg
139,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_05_0000.jpeg
140,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_06_0000.jpeg
141,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_07_0000.jpeg
142,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_08_0000.jpeg
143,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_09_0000.jpeg
144,134603342,8500000,3.0,4.0,51.482474,-0.136339,Apartment,,https://media.rightmove.co.uk/175k/174521/134603342/174521_FES230026_IMG_10_0000.jpeg
